,0
9529,3
9530,4
9531,6
9532,9
9533,4
9534,8
9535,2
9536,4
9537,7
9538,5
9539,2
9540,4
9541,8
9542,3
9543,0
9544,8
9545,5
9546,2
9547,5
9548,3
9549,8
9550,6
9551,6
9552,9
9553,4
9554,0
9555,2
9556,3
9557,3
9558,4
9559,3
9560,9
9561,5
9562,3
9563,3
9564,7
9565,0
9566,5
9567,6
9568,9
9569,6
9570,6
9571,1
9572,2
9573,6
9574,5
9575,5
9576,9
9577,7
9578,7
9579,4
9580,4
9581,4
9582,3
9583,2
9584,1
9585,3
9586,0
9587,2
9588,0
9589,7
9590,4
9591,9
9592,0
9593,7
9594,4
9595,3
9596,6
9597,5
9598,4
9599,9
9600,4
9601,5
9602,1
9603,1
9604,7
9605,5
9606,8
9607,9
9608,4
9609,5
9610,4
9611,7
9612,8
9613,8
9614,6
9615,0
9616,4
9617,9
9618,3
9619,9
9620,5
9621,8
9622,0
9623,5
9624,0
9625,5
9626,1
9627,0
9628,2
9629,5
9630,2
9631,0
9632,2
9633,2
9634,2
9635,2
9636,2
9637,6
9638,7
9639,8
9640,4
9641,0
9642,6
9643,2
9644,6
9645,1
9646,0
9647,5
9648,1
9649,6
9650,2
9651,5
9652,7
9653,5
9654,7
9655,9
9656,9
9657,3
9658,8
9659,0
9660,3
9661,4
9662,1
9663,6
9664,3
9665,1
9666,8
9667,8
9668,7
9669,3
9670,8
9671,1
9672,8
9673,1
9674,1
9675,3
9676,2
9677,9
9678,5
9679,6
9680,2
9681,9
9682,7
9683,8
9684,6
9685,0
9686,0
9687,6
9688,1
9689,5
9690,7
9691,4
9692,7
9693,0
9694,5
9695,9
9696,5
9697,3
9698,4
9699,0
9700,9
9701,4
9702,2
9703,8
9704,7
9705,5
9706,0
9707,2
9708,4
9709,7
9710,0
9711,9
9712,7
9713,4
9714,5
9715,3
9716,2
9717,2
9718,1
9719,5
9720,9
9721,2
9722,1
9723,7
9724,8
9725,4
9726,0
9727,6
9728,4
9729,5
9730,6
9731,5
9732,4
9733,6
9734,3
9735,1
9736,1
9737,3
9738,9
9739,7
9740,3
9741,8
9742,4
9743,4
9744,7
9745,5
9746,4
9747,7
9748,6
9749,7
9750,9
9751,7
9752,1
9753,3
9754,4
9755,5
9756,9
9757,3
9758,9
9759,5
9760,1
9761,0
9762,2
9763,2
9764,7
9765,6
9766,9
9767,0
9768,2
9769,7
9770,5
9771,6
9772,0
9773,9
9774,8
9775,4
9776,7
9777,8
9778,8
9779,3
9780,9
9781,2
9782,5
9783,0
9784,5
9785,9
9786,3
9787,4
9788,2
9789,2
9790,4
9791,2
9792,1
9793,1
9794,3
9795,7
9796,0
9797,7
9798,4
9799,0
9800,7
9801,6
9802,9
9803,6
9804,4
9805,0
9806,2
9807,0
9808,9
9809,0
9810,4
9811,3
9812,6
9813,4
9814,9
9815,9
9816,6
9817,9
9818,7
9819,6
9820,2
9821,1
9822,2
9823,1
9824,0
9825,0
9826,0
9827,4
9828,1
9829,4
9830,6
9831,6
9832,1
9833,0
9834,0
9835,4
9836,9
9837,1
9838,5
9839,7
9840,2
9841,7
9842,1
9843,9
9844,1
9845,3
9846,4
9847,7
9848,3
9849,5
9850,1
9851,9
9852,0
9853,5
9854,3
9855,3
9856,3
9857,8
9858,2
9859,4
9860,6
9861,1
9862,1
9863,9
9864,1
9865,7
9866,9
9867,7
9868,1
9869,2
9870,1
9871,7
9872,1
9873,7
9874,0
9875,5
9876,3
9877,7
9878,0
9879,2
9880,9
9881,1
9882,9
9883,2
9884,6
9885,0
9886,8
9887,7
9888,0
9889,7
9890,1
9891,5
9892,4
9893,3
9894,1
9895,6
9896,9
9897,2
9898,9
9899,4
9900,3
9901,3
9902,8
9903,0
9904,1
9905,5
9906,5
9907,9
9908,3
9909,5
9910,2
9911,4
9912,0
9913,3
9914,7
9915,4
9916,8
9917,6
9918,0
9919,5
9920,8
9921,0
9922,4
9923,5
9924,3
9925,7
9926,0
9927,7
9928,7
9929,4
9930,4
9931,9
9932,3
9933,3
9934,8
9935,8
9936,4
9937,3
9938,4
9939,1
9940,4
9941,8
9942,7
9943,5
9944,0
9945,7
9946,5
9947,5
9948,8
9949,4
9950,2
9951,4
9952,1
9953,1
9954,3
9955,5
9956,0
9957,8
9958,4
9959,0
9960,3
9961,2
9962,3
9963,7
9964,6
9965,2
9966,7
9967,0
9968,0
9969,2
9970,5
9971,5
9972,0
9973,5
9974,7
9975,0
9976,3
9977,2
9978,1
9979,2
9980,2
9981,9
9982,7
9983,2
9984,1
9985,6
9986,5
9987,0
9988,3
9989,3
9990,7
9991,6
9992,3
9993,5
9994,4
9995,1
9996,9
9997,5
9998,6
9999,0
10000,8
10001,6
10002,8
10003,1
10004,3
10005,2
10006,8
10007,1
10008,3
10009,2
10010,7
10011,7
10012,1
10013,3
10014,1
10015,5
10016,7
10017,3
10018,5
10019,8
10020,6
10021,2
10022,5
10023,9
10024,1
10025,5
10026,3
10027,4
10028,5
10029,3
10030,2
10031,1
10032,1
10033,4
10034,5
10035,1
10036,7
10037,4
10038,4
10039,9
10040,9
10041,3
10042,2
10043,0
10044,0
10045,8
10046,8
10047,3
10048,6
10049,4
10050,2
10051,6
10052,7
10053,9
10054,4
10055,2
10056,9
10057,6
10058,5
10059,8
10060,5
10061,7
10062,9
10063,0
10064,2
10065,8
10066,3
10067,6
10068,6
10069,9
10070,9
10071,0
10072,4
10073,9
10074,0
10075,6
10076,0
10077,4
10078,0
10079,1
10080,5
10081,9
10082,5
10083,3
10084,7
10085,2
10086,5
10087,9
10088,7
10089,9
10090,7
10091,6
10092,4
10093,0
10094,4
10095,8
10096,5
10097,7
10098,3
10099,0
10100,8
10101,5
10102,5
10103,7
10104,2
10105,4
10106,1
10107,5
10108,5
10109,8
10110,2
10111,3
10112,9
10113,4
10114,3
10115,2
10116,4
10117,2
10118,8
10119,4
10120,4
10121,3
10122,2
10123,9
10124,8
10125,8
10126,3
10127,1
10128,6
10129,5
10130,8
10131,6
10132,3
10133,3
10134,0
10135,8
10136,8
10137,7
10138,3
10139,3
10140,1
10141,3
10142,0
10143,4
10144,9
10145,0
10146,9
10147,8
10148,2
10149,5
10150,6
10151,8
10152,8
10153,4
10154,4
10155,7
10156,7
10157,1
10158,8
10159,3
10160,0
10161,8
10162,8
10163,8
10164,9
10165,7
10166,3
10167,2
10168,9
10169,9
10170,5
10171,6
10172,0
10173,6
10174,8
10175,5
10176,0
10177,1
10178,7
10179,3
10180,2
10181,2
10182,4
10183,7
10184,9
10185,3
10186,2
10187,4
10188,6
10189,2
10190,0
10191,4
10192,6
10193,7
10194,8
10195,2
10196,7
10197,0
10198,1
10199,9
10200,7
10201,0
10202,8
10203,7
10204,3
10205,7
10206,6
10207,5
10208,9
10209,0
10210,3
10211,0
10212,4
10213,0
10214,9
10215,2
10216,7
10217,0
10218,6
10219,4
10220,3
10221,9
10222,1
10223,3
10224,2
10225,9
10226,2
10227,8
10228,9
10229,4
10230,3
10231,6
10232,6
10233,9
10234,2
10235,0
10236,0
10237,7
10238,9
10239,0
10240,1
10241,2
10242,5
10243,3
10244,8
10245,2
10246,3
10247,1
10248,4
10249,8
10250,2
10251,9
10252,7
10253,5
10254,4
10255,9
10256,8
10257,4
10258,2
10259,8
10260,7
10261,1
10262,0
10263,3
10264,4
10265,0
10266,4
10267,4
10268,1
10269,4
10270,6
10271,8
10272,0
10273,3
10274,7
10275,0
10276,6
10277,1
10278,5
10279,7
10280,1
10281,7
10282,7
10283,5
10284,7
10285,6
10286,4
10287,6
10288,9
10289,7
10290,4
10291,3
10292,7
10293,6
10294,9
10295,3
10296,8
10297,5
10298,3
10299,3
10300,2
10301,2
10302,1
10303,8
10304,1
10305,7
10306,8
10307,2
10308,3
10309,5
10310,6
10311,0
10312,1
10313,1
10314,6
10315,7
10316,1
10317,8
10318,0
10319,3
10320,1
10321,6
10322,6
10323,1
10324,8
10325,2
10326,0
10327,6
10328,3
10329,4
10330,6
10331,3
10332,5
10333,6
10334,4
10335,7
10336,6
10337,9
10338,2
10339,4
10340,7
10341,4
10342,0
10343,1
10344,1
10345,1
10346,0
10347,1
10348,9
10349,7
10350,9
10351,7
10352,7
10353,7
10354,4
10355,0
10356,8
10357,6
10358,6
10359,1
10360,7
10361,8
10362,4
10363,7
10364,0
10365,5
10366,3
10367,9
10368,1
10369,8
10370,9
10371,0
10372,3
10373,6
10374,2
10375,0
10376,3
10377,1
10378,2
10379,4
10380,3
10381,7
10382,7
10383,1
10384,0
10385,7
10386,8
10387,7
10388,3
10389,3
10390,5
10391,6
10392,5
10393,0
10394,5
10395,3
10396,9
10397,2
10398,7
10399,8
10400,1
10401,9
10402,0
10403,6
10404,6
10405,3
10406,3
10407,3
10408,8
10409,6
10410,9
10411,9
10412,3
10413,0
10414,2
10415,4
10416,7
10417,5
10418,9
10419,8
10420,8
10421,4
10422,4
10423,3
10424,1
10425,7
10426,6
10427,4
10428,4
10429,0
10430,8
10431,6
10432,1
10433,4
10434,5
10435,1
10436,1
10437,0
10438,5
10439,0
10440,6
10441,9
10442,5
10443,4
10444,3
10445,1
10446,1
10447,1
10448,9
10449,7
10450,7
10451,6
10452,5
10453,6
10454,4
10455,8
10456,4
10457,9
10458,5
10459,9
10460,6
10461,3
10462,1
10463,2
10464,5
10465,4
10466,9
10467,7
10468,2
10469,7
10470,7
10471,0
10472,7
10473,1
10474,1
10475,7
10476,7
10477,1
10478,4
10479,9
10480,6
10481,7
10482,0
10483,4
10484,2
10485,9
10486,7
10487,5
10488,7
10489,7
10490,5
10491,7
10492,9
10493,1
10494,5
10495,4
10496,7
10497,7
10498,5
10499,6
10500,7
10501,3
10502,3
10503,3
10504,8
10505,1
10506,8
10507,3
10508,2
10509,2
10510,1
10511,3
10512,0
10513,0
10514,0
10515,6
10516,5
10517,3
10518,8
10519,7
10520,5
10521,5
10522,9
10523,7
10524,1
10525,0
10526,0
10527,9
10528,1
10529,8
10530,6
10531,0
10532,0
10533,1
10534,9
10535,7
10536,5
10537,2
10538,8
10539,4
10540,6
10541,2
10542,5
10543,6
10544,4
10545,6
10546,6
10547,2
10548,9
10549,0
10550,3
10551,0
10552,0
10553,9
10554,6
10555,9
10556,2
10557,9
10558,8
10559,3
10560,7
10561,5
10562,6
10563,5
10564,0
10565,4
10566,7
10567,0
10568,6
10569,2
10570,3
10571,4
10572,7
10573,6
10574,4
10575,0
10576,7
10577,9
10578,8
10579,5
10580,5
10581,1
10582,3
10583,3
10584,3
10585,9
10586,0
10587,7
10588,1
10589,8
10590,2
10591,1
10592,3
10593,0
10594,9
10595,1
10596,1
10597,1
10598,1
10599,1
10600,2
10601,2
10602,0
10603,4
10604,6
10605,9
10606,2
10607,3
10608,6
10609,4
10610,8
10611,2
10612,6
10613,8
10614,1
10615,5
10616,4
10617,3
10618,5
10619,9
10620,5
10621,3
10622,2
10623,2
10624,8
10625,9
10626,5
10627,8
10628,3
10629,7
10630,8
10631,4
10632,2
10633,6
10634,6
10635,8
10636,0
10637,8
10638,4
10639,1
10640,6
10641,2
10642,1
10643,1
10644,9
10645,2
10646,3
10647,2
10648,6
10649,1
10650,0
10651,2
10652,3
10653,2
10654,3
10655,4
10656,7
10657,5
10658,6
10659,6
10660,0
10661,8
10662,6
10663,0
10664,5
10665,3
10666,2
10667,7
10668,3
10669,7
10670,2
10671,8
10672,8
10673,0
10674,0
10675,2
10676,8
10677,0
10678,5
10679,7
10680,6
10681,8
10682,0
10683,0
10684,6
10685,7
10686,0
10687,6
10688,5
10689,7
10690,1
10691,9
10692,4
10693,7
10694,6
10695,1
10696,7
10697,3
10698,4
10699,1
10700,9
10701,2
10702,4
10703,8
10704,1
10705,1
10706,0
10707,8
10708,6
10709,4
10710,7
10711,9
10712,6
10713,1
10714,0
10715,0
10716,4
10717,3
10718,4
10719,4
10720,1
10721,8
10722,9
10723,1
10724,3
10725,4
10726,2
10727,0
10728,4
10729,3
10730,5
10731,4
10732,7
10733,6
10734,8
10735,7
10736,2
10737,7
10738,4
10739,7
10740,3
10741,1
10742,7
10743,9
10744,8
10745,4
10746,3
10747,7
10748,7
10749,6
10750,6
10751,4
10752,1
10753,0
10754,9
10755,5
10756,9
10757,2
10758,2
10759,6
10760,5
10761,3
10762,5
10763,0
10764,3
10765,2
10766,1
10767,0
10768,0
10769,1
10770,3
10771,8
10772,7
10773,8
10774,6
10775,8
10776,2
10777,6
10778,1
10779,4
10780,9
10781,9
10782,1
10783,2
10784,1
10785,2
10786,9
10787,0
10788,0
10789,2
10790,8
10791,3
10792,7
10793,4
10794,2
10795,7
10796,3
10797,8
10798,4
10799,0
10800,3
10801,8
10802,7
10803,4
10804,2
10805,1
10806,0
10807,6
10808,4
10809,5
10810,4
10811,1
10812,0
10813,1
10814,9
10815,3
10816,1
10817,3
10818,9
10819,7
10820,2
10821,7
10822,7
10823,8
10824,5
10825,1
10826,9
10827,4
10828,6
10829,5
10830,9
10831,4
10832,1
10833,6
10834,5
10835,8
10836,0
10837,5
10838,2
10839,0
10840,4
10841,7
10842,7
10843,7
10844,4
10845,0
10846,8
10847,0
10848,0
10849,9
10850,0
10851,9
10852,2
10853,5
10854,1
10855,9
10856,7
10857,5
10858,9
10859,8
10860,5
10861,0
10862,8
10863,8
10864,7
10865,9
10866,8
10867,0
10868,9
10869,6
10870,2
10871,3
10872,6
10873,4
10874,3
10875,0
10876,0
10877,2
10878,5
10879,3
10880,9
10881,5
10882,5
10883,1
10884,4
10885,9
10886,0
10887,8
10888,2
10889,2
10890,7
10891,9
10892,8
10893,1
10894,0
10895,0
10896,7
10897,0
10898,3
10899,9
10900,6
10901,7
10902,2
10903,2
10904,3
10905,0
10906,8
10907,3
10908,1
10909,5
10910,3
10911,9
10912,8
10913,9
10914,3
10915,6
10916,3
10917,9
10918,9
10919,8
10920,8
10921,0
10922,5
10923,1
10924,3
10925,4
10926,8
10927,3
10928,9
10929,7
10930,0
10931,7
10932,7
10933,8
10934,9
10935,9
10936,7
10937,4
10938,4
10939,9
10940,7
10941,4
10942,3
10943,2
10944,5
10945,9
10946,0
10947,3
10948,0
10949,1
10950,6
10951,6
10952,4
10953,8
10954,1
10955,1
10956,0
10957,8
10958,1
10959,5
10960,8
10961,3
10962,6
10963,8
10964,5
10965,7
10966,1
10967,5
10968,5
10969,8
10970,6
10971,8
10972,2
10973,8
10974,9
10975,6
10976,4
10977,2
10978,1
10979,3
10980,0
10981,0
10982,7
10983,9
10984,2
10985,2
10986,0
10987,9
10988,5
10989,0
10990,0
10991,4
10992,1
10993,5
10994,3
10995,9
10996,6
10997,8
10998,5
10999,8
11000,3
11001,6
11002,1
11003,9
11004,2
11005,7
11006,0
11007,2
11008,9
11009,8
11010,4
11011,7
11012,2
11013,2
11014,1
11015,5
11016,2
11017,5
11018,3
11019,1
11020,3
11021,4
11022,8
11023,0
11024,7
11025,5
11026,9
11027,6
11028,4
11029,7
11030,5
11031,4
11032,8
11033,8
11034,0
11035,0
11036,8
11037,7
11038,6
11039,1
11040,9
11041,6
11042,0
11043,1
11044,6
11045,4
11046,4
11047,2
11048,4
11049,5
11050,0
11051,9
11052,0
11053,1
11054,6
11055,6
11056,1
11057,3
11058,9
11059,4
11060,4
11061,7
11062,3
11063,3
11064,5
11065,8
11066,1
11067,5
11068,9
11069,3
11070,9
11071,9
11072,2
11073,1
11074,9
11075,2
11076,4
11077,2
11078,2
11079,8
11080,0
11081,6
11082,0
11083,0
11084,4
11085,0
11086,8
11087,0
11088,6
11089,3
11090,7
11091,1
11092,8
11093,0
11094,7
11095,2
11096,0
11097,9
11098,9
11099,2
11100,0
11101,9
11102,0
11103,5
11104,0
11105,1
11106,1
11107,0
11108,7
11109,0
11110,6
11111,7
11112,2
11113,2
11114,8
11115,0
11116,7
11117,8
11118,8
11119,3
11120,8
11121,7
11122,0
11123,2
11124,6
11125,5
11126,5
11127,6
11128,0
11129,2
11130,6
11131,6
11132,1
11133,9
11134,2
11135,0
11136,4
11137,1
11138,0
11139,4
11140,1
11141,6
11142,4
11143,8
11144,4
11145,9
11146,1
11147,4
11148,6
11149,9
11150,6
11151,7
11152,6
11153,3
11154,1
11155,8
11156,7
11157,3
11158,3
11159,9
11160,3
11161,3
11162,0
11163,9
11164,2
11165,1
11166,4
11167,9
11168,0
11169,0
11170,9
11171,7
11172,3
11173,1
11174,2
11175,1
11176,8
11177,9
11178,9
11179,2
11180,1
11181,9
11182,2
11183,4
11184,6
11185,3
11186,6
11187,1
11188,1
11189,8
11190,7
11191,9
11192,3
11193,1
11194,3
11195,7
11196,0
11197,0
11198,1
11199,4
11200,6
11201,6
11202,6
11203,4
11204,7
11205,7
11206,9
11207,0
11208,4
11209,4
11210,1
11211,8
11212,2
11213,1
11214,4
11215,2
11216,3
11217,3
11218,3
11219,6
11220,7
11221,7
11222,5
11223,0
11224,6
11225,5
11226,2
11227,6
11228,9
11229,0
11230,5
11231,1
11232,7
11233,9
11234,0
11235,6
11236,2
11237,5
11238,6
11239,2
11240,6
11241,3
11242,3
11243,1
11244,7
11245,6
11246,3
11247,5
11248,6
11249,3
11250,1
11251,4
11252,3
11253,8
11254,0
11255,5
11256,4
11257,4
11258,6
11259,1
11260,9
11261,7
11262,4
11263,1
11264,7
11265,9
11266,7
11267,9
11268,1
11269,2
11270,0
11271,7
11272,7
11273,7
11274,4
11275,3
11276,8
11277,4
11278,1
11279,4
11280,8
11281,9
11282,1
11283,5
11284,3
11285,1
11286,7
11287,0
11288,3
11289,5
11290,1
11291,9
11292,8
11293,7
11294,8
11295,8
11296,8
11297,1
11298,6
11299,5
11300,4
11301,9
11302,3
11303,1
11304,6
11305,9
11306,2
11307,3
11308,1
11309,5
11310,0
11311,1
11312,5
11313,4
11314,3
11315,3
11316,2
11317,8
11318,1
11319,2
11320,4
11321,3
11322,2
11323,6
11324,4
11325,7
11326,6
11327,4
11328,3
11329,1
11330,4
11331,5
11332,6
11333,5
11334,1
11335,8
11336,9
11337,7
11338,1
11339,6
11340,2
11341,4
11342,3
11343,6
11344,3
11345,8
11346,4
11347,4
11348,8
11349,3
11350,2
11351,8
11352,4
11353,7
11354,7
11355,4
11356,3
11357,0
11358,7
11359,2
11360,2
11361,8
11362,5
11363,6
11364,6
11365,3
11366,7
11367,8
11368,6
11369,6
11370,6
11371,3
11372,8
11373,9
11374,5
11375,9
11376,0
11377,3
11378,9
11379,4
11380,9
11381,4
11382,1
11383,8
11384,9
11385,4
11386,6
11387,9
11388,5
11389,1
11390,1
11391,2
11392,9
11393,3
11394,8
11395,2
11396,4
11397,2
11398,5
11399,3
11400,3
11401,7
11402,4
11403,4
11404,4
11405,7
11406,6
11407,4
11408,7
11409,9
11410,5
11411,1
11412,7
11413,6
11414,8
11415,9
11416,1
11417,0
11418,4
11419,8
11420,7
11421,5
11422,0
11423,2
11424,7
11425,0
11426,6
11427,8
11428,1
11429,8
11430,7
11431,0
11432,3
11433,0
11434,6
11435,6
11436,1
11437,2
11438,4
11439,3
11440,2
11441,6
11442,3
11443,2
11444,1
11445,6
11446,1
11447,3
11448,9
11449,1
11450,2
11451,9
11452,9
11453,7
11454,6
11455,9
11456,5
11457,8
11458,1
11459,4
11460,4
11461,0
11462,7
11463,5
11464,3
11465,9
11466,7
11467,9
11468,8
11469,0
11470,0
11471,0
11472,5
11473,0
11474,6
11475,3
11476,6
11477,4
11478,2
11479,1
11480,2
11481,6
11482,7
11483,9
11484,8
11485,0
11486,4
11487,6
11488,8
11489,1
11490,1
11491,6
11492,3
11493,2
11494,0
11495,7
11496,4
11497,1
11498,0
11499,3
11500,3
11501,6
11502,5
11503,4
11504,8
11505,8
11506,2
11507,0
11508,9
11509,7
11510,1
11511,4
11512,8
11513,9
11514,3
11515,2
11516,8
11517,7
11518,3
11519,3
11520,6
11521,3
11522,6
11523,4
11524,2
11525,3
11526,1
11527,0
11528,6
11529,5
11530,0
11531,1
11532,5
11533,1
11534,9
11535,7
11536,4
11537,0
11538,0
11539,6
11540,3
11541,1
11542,8
11543,4
11544,7
11545,0
11546,7
11547,7
11548,2
11549,4
11550,1
11551,6
11552,3
11553,3
11554,9
11555,3
11556,9
11557,7
11558,7
11559,4
11560,9
11561,8
11562,3
11563,0
11564,0
11565,2
11566,7
11567,2
11568,8
11569,4
11570,6
11571,3
11572,9
11573,8
11574,3
11575,5
11576,8
11577,3
11578,3
11579,3
11580,9
11581,2
11582,5
11583,2
11584,1
11585,6
11586,2
11587,1
11588,4
11589,1
11590,1
11591,9
11592,6
11593,3
11594,3
11595,1
11596,1
11597,2
11598,7
11599,9
11600,1
11601,0
11602,0
11603,3
11604,1
11605,2
11606,7
11607,4
11608,7
11609,1
11610,7
11611,1
11612,2
11613,4
11614,2
11615,1
11616,0
11617,4
11618,4
11619,7
11620,0
11621,6
11622,5
11623,3
11624,3
11625,9
11626,8
11627,0
11628,9
11629,0
11630,7
11631,9
11632,9
11633,2
11634,8
11635,0
11636,7
11637,6
11638,1
11639,1
11640,9
11641,7
11642,4
11643,3
11644,8
11645,8
11646,7
11647,8
11648,6
11649,9
11650,7
11651,7
11652,8
11653,8
11654,3
11655,4
11656,6
11657,3
11658,3
11659,6
11660,2
11661,0
11662,5
11663,1
11664,5
11665,2
11666,0
11667,5
11668,3
11669,9
11670,7
11671,2
11672,0
11673,2
11674,5
11675,6
11676,9
11677,1
11678,2
11679,5
11680,0
11681,6
11682,2
11683,8
11684,6
11685,9
11686,9
11687,5
11688,4
11689,0
11690,9
11691,3
11692,7
11693,1
11694,4
11695,8
11696,9
11697,3
11698,4
11699,3
11700,7
11701,5
11702,3
11703,1
11704,0
11705,9
11706,8
11707,0
11708,9
11709,8
11710,8
11711,4
11712,7
11713,1
11714,3
11715,7
11716,9
11717,8
11718,0
11719,3
11720,6
11721,3
11722,4
11723,7
11724,3
11725,2
11726,8
11727,1
11728,6
11729,9
11730,8
11731,5
11732,5
11733,2
11734,4
11735,7
11736,8
11737,2
11738,3
11739,7
11740,9
11741,0
11742,3
11743,9
11744,2
11745,1
11746,2
11747,1
11748,4
11749,4
11750,9
11751,3
11752,5
11753,7
11754,0
11755,6
11756,9
11757,2
11758,6
11759,8
11760,6
11761,0
11762,9
11763,9
11764,9
11765,1
11766,8
11767,3
11768,4
11769,2
11770,9
11771,3
11772,9
11773,9
11774,8
11775,4
11776,6
11777,4
11778,8
11779,4
11780,6
11781,1
11782,1
11783,9
11784,5
11785,3
11786,4
11787,0
11788,5
11789,3
11790,9
11791,6
11792,6
11793,9
11794,5
11795,7
11796,8
11797,1
11798,0
11799,3
11800,4
11801,4
11802,2
11803,0
11804,4
11805,3
11806,1
11807,5
11808,1
11809,7
11810,5
11811,9
11812,7
11813,8
11814,8
11815,2
11816,2
11817,1
11818,5
11819,6
11820,6
11821,7
11822,3
11823,1
11824,0
11825,8
11826,8
11827,1
11828,2
11829,4
11830,8
11831,9
11832,1
11833,8
11834,7
11835,7
11836,3
11837,9
11838,0
11839,1
11840,9
11841,1
11842,3
11843,3
11844,5
11845,9
11846,4
11847,2
11848,0
11849,8
11850,8
11851,3
11852,4
11853,6
11854,1
11855,3
11856,0
11857,2
11858,5
11859,9
11860,1
11861,0
11862,7
11863,4
11864,6
11865,2
11866,9
11867,3
11868,2
11869,3
11870,4
11871,8
11872,6
11873,2
11874,4
11875,5
11876,3
11877,3
11878,5
11879,2
11880,5
11881,3
11882,9
11883,6
11884,9
11885,4
11886,6
11887,4
11888,3
11889,4
11890,8
11891,6
11892,4
11893,7
11894,3
11895,6
11896,2
11897,4
11898,7
11899,0
11900,0
11901,9
11902,7
11903,1
11904,3
11905,0
11906,3
11907,9
11908,8
11909,6
11910,3
11911,7
11912,7
11913,2
11914,8
11915,3
11916,2
11917,0
11918,0
11919,5
11920,0
11921,6
11922,1
11923,5
11924,5
11925,3
11926,8
11927,8
11928,3
11929,1
11930,5
11931,1
11932,2
11933,0
11934,1
11935,0
11936,6
11937,9
11938,5
11939,2
11940,7
11941,8
11942,2
11943,8
11944,7
11945,7
11946,6
11947,8
11948,7
11949,2
11950,5
11951,6
11952,6
11953,4
11954,7
11955,7
11956,9
11957,8
11958,0
11959,8
11960,0
11961,7
11962,6
11963,5
11964,5
11965,0
11966,6
11967,8
11968,1
11969,2
11970,1
11971,6
11972,0
11973,7
11974,9
11975,7
11976,3
11977,8
11978,1
11979,3
11980,6
11981,2
11982,4
11983,4
11984,0
11985,4
11986,7
11987,0
11988,0
11989,3
11990,3
11991,6
11992,8
11993,9
11994,4
11995,0
11996,9
11997,8
11998,9
11999,1
12000,3
12001,7
12002,4
12003,7
12004,2
12005,9
12006,4
12007,0
12008,9
12009,7
12010,3
12011,2
12012,2
12013,1
12014,1
12015,2
12016,5
12017,3
12018,1
12019,8
12020,4
12021,7
12022,3
12023,2
12024,8
12025,1
12026,8
12027,6
12028,2
12029,3
12030,8
12031,3
12032,1
12033,6
12034,5
12035,6
12036,9
12037,2
12038,8
12039,8
12040,4
12041,0
12042,1
12043,3
12044,9
12045,2
12046,2
12047,1
12048,8
12049,1
12050,4
12051,5
12052,9
12053,5
12054,0
12055,8
12056,5
12057,4
12058,4
12059,7
12060,7
12061,4
12062,6
12063,0
12064,8
12065,5
12066,7
12067,9
12068,7
12069,8
12070,8
12071,1
12072,2
12073,2
12074,2
12075,5
12076,9
12077,1
12078,7
12079,3
12080,1
12081,0
12082,1
12083,2
12084,7
12085,2
12086,4
12087,6
12088,0
12089,7
12090,5
12091,1
12092,5
12093,5
12094,1
12095,8
12096,3
12097,7
12098,6
12099,6
12100,9
12101,4
12102,0
12103,3
12104,1
12105,7
12106,4
12107,1
12108,2
12109,9
12110,6
12111,0
12112,7
12113,6
12114,9
12115,6
12116,4
12117,7
12118,6
12119,9
12120,7
12121,6
12122,9
12123,6
12124,6
12125,5
12126,0
12127,1
12128,1
12129,3
12130,0
12131,3
12132,8
12133,4
12134,0
12135,7
12136,2
12137,5
12138,9
12139,2
12140,6
12141,2
12142,1
12143,0
12144,0
12145,5
12146,6
12147,3
12148,9
12149,2
12150,4
12151,6
12152,6
12153,2
12154,6
12155,8
12156,4
12157,9
12158,4
12159,1
12160,6
12161,4
12162,3
12163,6
12164,9
12165,3
12166,6
12167,6
12168,1
12169,6
12170,9
12171,8
12172,6
12173,8
12174,8
12175,9
12176,1
12177,1
12178,9
12179,1
12180,9
12181,3
12182,5
12183,9
12184,3
12185,7
12186,0
12187,4
12188,2
12189,7
12190,2
12191,3
12192,8
12193,0
12194,4
12195,4
12196,4
12197,6
12198,6
12199,1
12200,9
12201,0
12202,3
12203,8
12204,8
12205,9
12206,6
12207,9
12208,8
12209,1
12210,3
12211,1
12212,1
12213,0
12214,1
12215,0
12216,1
12217,0
12218,3
12219,9
12220,1
12221,7
12222,4
12223,8
12224,5
12225,3
12226,8
12227,1
12228,2
12229,4
12230,7
12231,0
12232,0
12233,3
12234,4
12235,0
12236,4
12237,2
12238,9
12239,9
12240,9
12241,3
12242,4
12243,6
12244,1
12245,3
12246,7
12247,9
12248,7
12249,2
12250,8
12251,7
12252,9
12253,5
12254,4
12255,5
12256,8
12257,7
12258,4
12259,8
12260,2
12261,3
12262,4
12263,4
12264,9
12265,8
12266,9
12267,1
12268,7
12269,4
12270,2
12271,6
12272,0
12273,3
12274,3
12275,3
12276,4
12277,1
12278,6
12279,6
12280,6
12281,1
12282,5
12283,1
12284,0
12285,1
12286,5
12287,0
12288,1
12289,2
12290,1
12291,1
12292,1
12293,9
12294,0
12295,7
12296,7
12297,0
12298,3
12299,6
12300,4
12301,3
12302,5
12303,3
12304,8
12305,8
12306,3
12307,1
12308,8
12309,2
12310,8
12311,5
12312,0
12313,0
12314,0
12315,0
12316,7
12317,6
12318,5
12319,3
12320,0
12321,5
12322,0
12323,4
12324,8
12325,7
12326,7
12327,1
